chunk_id,jd_id,line_id,tag,sim_skills,sim_experience,sim_education,predicted_tag,text
smartsheet_senior_people_operations_generalist_c0b593__line23,smartsheet_senior_people_operations_generalist_c0b593,23,skills,0.2597,0.4114,0.0481,experience,"Excellent at follow-up, with ability to deliver within defined timelines"
smartsheet_senior_people_operations_generalist_c0b593__line25,smartsheet_senior_people_operations_generalist_c0b593,25,education,0.0957,0.1582,0.3573,education,Bachelor’s degree strongly preferred
smartsheet_senior_people_operations_generalist_c0b593__line26,smartsheet_senior_people_operations_generalist_c0b593,26,skills,0.1582,0.2603,0.0586,experience,Workday experience strongly preferred
smartsheet_senior_people_operations_generalist_c0b593__line27,smartsheet_senior_people_operations_generalist_c0b593,27,skills,0.3585,0.3503,0.2832,skills,Advanced level of proficiency using Microsoft Office and Google for Work
sorare-marketing-graphic-designer__line19,sorare-marketing-graphic-designer,19,experience,0.2013,0.2583,0.0339,experience,"As a Graphic Designer within the Marketing team, you'll be at the heart of how Sorare looks and feels to the world. You'll create visual content spanning brand campaigns, social media, CRM, paid acquisition, and live game moments, working across a fast-moving calendar where quality and speed both matter."
sorare-marketing-graphic-designer__line20,sorare-marketing-graphic-designer,20,mixed,0.1203,0.253,-0.002,experience,You'll translate marketing objectives into compelling visuals that resonate with our community of sports fans and collectors globally.
sorare-marketing-graphic-designer__line23,sorare-marketing-graphic-designer,23,mixed,0.1792,0.2025,0.0645,experience,"- Design and produce visual assets for paid campaigns (social ads, display, YouTube), organic social media, and CRM (emails, push notifications)"
sorare-marketing-graphic-designer__line24,sorare-marketing-graphic-designer,24,mixed,0.0934,0.2119,-0.0659,experience,"- Contribute to brand campaigns and tentpole moments (season launches, transfer windows, major sports events)"
sorare-marketing-graphic-designer__line25,sorare-marketing-graphic-designer,25,mixed,0.1005,0.2408,-0.038,experience,- Maintain and evolve the Sorare visual identity across all marketing touchpoints
sorare-marketing-graphic-designer__line26,sorare-marketing-graphic-designer,26,skills,0.1746,0.0916,-0.0135,skills,- Create templates and scalable systems in Figma to enable faster production across the team
sorare-marketing-graphic-designer__line27,sorare-marketing-graphic-designer,27,experience,0.1338,0.2063,-0.0207,experience,- Collaborate with the studio and product marketers to bring campaigns to life
sorare-marketing-graphic-designer__line31,sorare-marketing-graphic-designer,31,experience,0.2559,0.2954,0.3031,education,"- 1 to 3 years of experience in graphic design, ideally in a fast-paced tech, gaming, sports, or entertainment environment"
sorare-marketing-graphic-designer__line32,sorare-marketing-graphic-designer,32,skills,0.1835,0.229,0.0833,experience,"- A strong portfolio demonstrating both brand sensitivity and performance-oriented design (ads, social, email)"
sorare-marketing-graphic-designer__line33,sorare-marketing-graphic-designer,33,skills,0.2088,0.1618,0.049,skills,"- Mastery of Figma and the Adobe Creative Suite (Photoshop, Illustrator, InDesign minimum)"
sorare-marketing-graphic-designer__line34,sorare-marketing-graphic-designer,34,skills,0.2761,0.1435,-0.0403,skills,- Ability to manage multiple projects simultaneously and deliver under tight deadlines
sorare-marketing-graphic-designer__line35,sorare-marketing-graphic-designer,35,skills,0.4248,0.2469,0.1138,skills,- Fluency in English (working language)
spectrum_one_people_operations_associate_bdd6be__line5,spectrum_one_people_operations_associate_bdd6be,5,mixed,0.2666,0.4011,0.1937,experience,"We are scaling our core team and looking for a People Operations Associate. We prioritize capability over tenure and are open to highly driven fresh graduates. We are looking for an organized, proactive individual who can champion our people processes, manage administrative operations, and foster a great team culture with high autonomy. We value the quality of your output and your attention to detail above the length of your resume."
spectrum_one_people_operations_associate_bdd6be__line15,spectrum_one_people_operations_associate_bdd6be,15,experience,0.2501,0.4415,0.0104,experience,Real Impact: We expect our People Operations team to drive culture and process improvements. You will have a direct hand in shaping the employee experience and our daily administrative workflow.
spectrum_one_people_operations_associate_bdd6be__line25,spectrum_one_people_operations_associate_bdd6be,25,mixed,0.2458,0.3484,0.153,experience,"We are looking for a highly organized and detail-oriented People Operations Associate to support our company’s day-to-day HR and administrative operations. Your job will be to ensure our people processes run smoothly, from managing timesheets and employee benefits to maintaining a welcoming and safe office environment. The ideal candidate is excellent at multitasking, possesses strong communication skills, and has a passion for supporting a remote-first, dynamic team."
spectrum_one_people_operations_associate_bdd6be__line27,spectrum_one_people_operations_associate_bdd6be,27,experience,-0.0525,0.0461,-0.0395,experience,Timekeeping & Client Billing
spectrum_one_people_operations_associate_bdd6be__line28,spectrum_one_people_operations_associate_bdd6be,28,experience,0.0119,0.1269,0.0385,experience,"Consolidate semi-monthly timesheets for payroll and monthly timesheets for client billing, ensuring 100% accuracy."
spectrum_one_people_operations_associate_bdd6be__line29,spectrum_one_people_operations_associate_bdd6be,29,experience,0.1193,0.1011,-0.0208,skills,"Monitor weekly employee work logs (e.g., Ruddr, Clockify) to track resource allocation and report variances."
spectrum_one_people_operations_associate_bdd6be__line30,spectrum_one_people_operations_associate_bdd6be,30,experience,0.1425,0.1882,0.0861,experience,"Manage employee leave and overtime requests, secure manager approvals, and update the Leave Management Tracker."
spectrum_one_people_operations_associate_bdd6be__line31,spectrum_one_people_operations_associate_bdd6be,31,experience,0.0073,0.194,-0.0136,experience,Provide updated running leave usage and balance reports to department team leads monthly.
spectrum_one_people_operations_associate_bdd6be__line33,spectrum_one_people_operations_associate_bdd6be,33,experience,0.1391,0.2764,0.0839,experience,Benefits Administration
spectrum_one_people_operations_associate_bdd6be__line34,spectrum_one_people_operations_associate_bdd6be,34,experience,-0.0576,0.134,0.0525,experience,"Coordinate with the HMO provider regarding new enrollments, renewals, deletions, card concerns, and credit memo refunds."
spectrum_one_people_operations_associate_bdd6be__line37,spectrum_one_people_operations_associate_bdd6be,37,experience,0.1868,0.287,0.1176,experience,HR & Administrative Support
spectrum_one_people_operations_associate_bdd6be__line38,spectrum_one_people_operations_associate_bdd6be,38,experience,0.1854,0.3761,0.1777,experience,"Facilitate the probationary evaluation process, including collecting performance reviews and preparing regularization memos."
spectrum_one_people_operations_associate_bdd6be__line39,spectrum_one_people_operations_associate_bdd6be,39,experience,0.1306,0.2413,0.2542,education,Process Certificate of Employment (COE) requests within a 48-hour turnaround time.
spectrum_one_people_operations_associate_bdd6be__line40,spectrum_one_people_operations_associate_bdd6be,40,experience,0.2277,0.2904,0.2011,experience,Help the organization remain legally compliant with government requirements related to employee records.
spectrum_one_people_operations_associate_bdd6be__line42,spectrum_one_people_operations_associate_bdd6be,42,skills,0.2328,0.234,0.0577,experience,"Design and post internal communications (using tools like Canva) for employee milestones, including birthdays, work anniversaries, and regularizations via Slack."
spectrum_one_people_operations_associate_bdd6be__line43,spectrum_one_people_operations_associate_bdd6be,43,experience,0.0691,0.0845,-0.0453,experience,Collaborate with the team to organize quarterly Health and Wellness programs.
spectrum_one_people_operations_associate_bdd6be__line52,spectrum_one_people_operations_associate_bdd6be,52,mixed,0.3479,0.4667,0.3573,experience,"Open to fresh graduates! Proven experience as an Administrative Officer, HR Assistant, or in a similar role is an advantage, but not strictly required."
spectrum_one_people_operations_associate_bdd6be__line53,spectrum_one_people_operations_associate_bdd6be,53,skills,0.3903,0.3397,0.3384,skills,"Proficient in MS Office applications (Word, Excel, PowerPoint) and highly familiar with Google Workspace (Drive, Docs, Sheets, Forms, etc.)."
spectrum_one_people_operations_associate_bdd6be__line54,spectrum_one_people_operations_associate_bdd6be,54,skills,0.1852,0.2658,0.0709,experience,Experience with timekeeping software or HRIS is a strong plus.
spectrum_one_people_operations_associate_bdd6be__line55,spectrum_one_people_operations_associate_bdd6be,55,skills,0.4176,0.3496,0.3165,skills,"Basic graphic design skills (e.g., Canva) for internal company announcements."
spectrum_one_people_operations_associate_bdd6be__line56,spectrum_one_people_operations_associate_bdd6be,56,skills,0.5054,0.4492,0.3012,skills,Excellent time management skills and the ability to prioritize work effectively.
spectrum_one_people_operations_associate_bdd6be__line57,spectrum_one_people_operations_associate_bdd6be,57,skills,0.1392,0.2887,0.0167,experience,"Close attention to detail, particularly with timesheets and data consolidation."
spectrum_one_people_operations_associate_bdd6be__line58,spectrum_one_people_operations_associate_bdd6be,58,skills,0.4501,0.4308,0.3605,skills,Excellent written and verbal communication skills.
the_hartford_director_of_enterprise_architecture_genai_fa5710__line5,the_hartford_director_of_enterprise_architecture_genai_fa5710,5,experience,0.3545,0.3381,0.2345,skills,"The Hartford is seeking a highly skilled, hands-on AI Architect to support the Enterprise Technology Architecture (ETA) organization."
the_hartford_director_of_enterprise_architecture_genai_fa5710__line6,the_hartford_director_of_enterprise_architecture_genai_fa5710,6,mixed,0.2078,0.1635,0.1264,skills,"This role will be responsible for leading the design, governance, and implementation of AI-centric technology architectures across a hybrid infrastructure landscape , including AWS, Google Cloud Platform (GCP), and on-premises data centers ."
